131410146,SMA-12-IPS1-2016
141510002,SMA-12-IPA4-2016
141510003,SMA-12-IPA2-2016
141510004,SMA-12-IPA3-2016
141510005,SMA-12-IPA3-2016
141510006,SMA-12-IPA4-2016
141510008,SMA-12-IPA1-2016
141510009,SMA-12-IPA4-2016
141510010,SMA-12-IPA1-2016
141510011,SMA-12-IPA5-2016
141510012,SMA-12-IPA5-2016
141510013,SMA-12-IPA5-2016
141510014,SMA-12-IPA5-2016
141510015,SMA-12-IPA2-2016
141510016,SMA-12-IPA3-2016
141510017,SMA-12-IPA5-2016
141510018,SMA-12-IPS2-2016
141510019,SMA-12-IPA1-2016
141510020,SMA-12-IPA1-2016
141510021,SMA-12-IPA2-2016
141510022,SMA-12-IPA2-2016
141510023,SMA-12-IPA1-2016
141510024,SMA-12-IPA3-2016
141510025,SMA-12-IPA3-2016
141510026,SMA-12-IPA3-2016
141510027,SMA-12-IPA2-2016
141510028,SMA-12-IPA1-2016
141510029,SMA-12-IPA1-2016
141510030,SMA-12-IPA1-2016
141510031,SMA-12-IPA2-2016
141510033,SMA-12-IPA4-2016
141510034,SMA-12-IPA2-2016
141510035,SMA-12-IPA4-2016
141510036,SMA-12-IPA1-2016
141510037,SMA-12-IPA2-2016
141510038,SMA-12-IPA2-2016
141510039,SMA-12-IPA1-2016
141510040,SMA-12-IPA2-2016
141510041,SMA-12-IPA3-2016
141510042,SMA-12-IPA4-2016
141510043,SMA-12-IPA4-2016
141510044,SMA-12-IPA1-2016
141510045,SMA-12-IPA2-2016
141510046,SMA-12-IPA4-2016
141510047,SMA-12-IPS3-2016
141510048,SMA-12-IPA4-2016
141510050,SMA-12-IPA4-2016
141510051,SMA-12-IPA2-2016
141510052,SMA-12-IPA4-2016
141510053,SMA-12-IPA1-2016
141510054,SMA-12-IPA1-2016
141510055,SMA-12-IPA1-2016
141510056,SMA-12-IPA1-2016
141510057,SMA-12-IPA1-2016
141510059,SMA-12-IPA5-2016
141510060,SMA-12-IPA1-2016
141510061,SMA-12-IPA1-2016
141510062,SMA-12-IPA3-2016
141510063,SMA-12-IPA3-2016
141510065,SMA-12-IPA5-2016
141510066,SMA-12-IPA4-2016
141510067,SMA-12-IPA3-2016
141510068,SMA-12-IPA3-2016
141510069,SMA-12-IPA5-2016
141510070,SMA-12-IPA5-2016
141510071,SMA-12-IPA1-2016
141510072,SMA-12-IPA1-2016
141510074,SMA-12-IPA2-2016
141510075,SMA-12-IPA5-2016
141510076,SMA-12-IPA1-2016
141510077,SMA-12-IPA4-2016
141510078,SMA-12-IPA5-2016
141510079,SMA-12-IPA1-2016
141510080,SMA-12-IPA5-2016
141510081,SMA-12-IPA4-2016
141510082,SMA-12-IPA1-2016
141510083,SMA-12-IPA2-2016
141510084,SMA-12-IPA5-2016
141510085,SMA-12-IPA2-2016
141510086,SMA-12-IPS3-2016
141510087,SMA-12-IPA5-2016
141510088,SMA-12-IPA1-2016
141510089,SMA-12-IPA1-2016
141510090,SMA-12-IPA5-2016
141510091,SMA-12-IPA4-2016
141510092,SMA-12-IPA3-2016
141510093,SMA-12-IPA3-2016
141510094,SMA-12-IPA4-2016
141510095,SMA-12-IPA2-2016
141510096,SMA-12-IPA2-2016
141510097,SMA-12-IPA3-2016
141510099,SMA-12-IPA5-2016
141510100,SMA-12-IPA2-2016
141510101,SMA-12-IPA3-2016
141510102,SMA-12-IPA1-2016
141510103,SMA-12-IPA3-2016
141510104,SMA-12-IPA1-2016
141510105,SMA-12-IPA3-2016
141510106,SMA-12-IPA3-2016
141510107,SMA-12-IPA3-2016
141510108,SMA-12-IPA2-2016
141510109,SMA-12-IPA3-2016
141510110,SMA-12-IPA3-2016
141510111,SMA-12-IPA5-2016
141510112,SMA-12-IPA3-2016
141510113,SMA-12-IPA2-2016
141510114,SMA-12-IPA3-2016
141510115,SMA-12-IPA4-2016
141510116,SMA-12-IPA3-2016
141510117,SMA-12-IPA1-2016
141510119,SMA-12-IPS2-2016
141510121,SMA-12-IPA3-2016
141510122,SMA-12-IPA2-2016
141510123,SMA-12-IPA2-2016
141510125,SMA-12-IPA4-2016
141510126,SMA-12-IPA4-2016
141510127,SMA-12-IPA1-2016
141510128,SMA-12-IPA3-2016
141510130,SMA-12-IPA3-2016
141510131,SMA-12-IPA3-2016
141510132,SMA-12-IPA4-2016
141510133,SMA-12-IPA3-2016
141510134,SMA-12-IPA3-2016
141510135,SMA-12-IPA5-2016
141510136,SMA-12-IPA5-2016
141510137,SMA-12-IPA5-2016
141510138,SMA-12-IPA4-2016
141510139,SMA-12-IPA3-2016
141510140,SMA-12-IPA4-2016
141510141,SMA-12-IPA2-2016
141510142,SMA-12-IPA1-2016
141510143,SMA-12-IPA5-2016
141510144,SMA-12-IPA2-2016
141510145,SMA-12-IPA5-2016
141510146,SMA-12-IPA3-2016
141510147,SMA-12-IPA5-2016
141510148,SMA-12-IPA5-2016
141510149,SMA-12-IPA4-2016
141510150,SMA-12-IPA2-2016
141510151,SMA-12-IPA5-2016
141510152,SMA-12-IPA3-2016
141510153,SMA-12-IPA3-2016
141510154,SMA-12-IPA5-2016
141510155,SMA-12-IPA2-2016
141510156,SMA-12-IPA5-2016
141510157,SMA-12-IPA2-2016
141510158,SMA-12-IPA5-2016
141510159,SMA-12-IPA5-2016
141510160,SMA-12-IPA5-2016
141510161,SMA-12-IPA2-2016
141510162,SMA-12-IPA3-2016
141510163,SMA-12-IPA3-2016
141510164,SMA-12-IPA4-2016
141510165,SMA-12-IPA5-2016
141510166,SMA-12-IPA2-2016
141510167,SMA-12-IPA5-2016
141510168,SMA-12-IPA2-2016
141510169,SMA-12-IPA4-2016
141510170,SMA-12-IPA4-2016
141510171,SMA-12-IPA4-2016
141510172,SMA-12-IPA1-2016
141510173,SMA-12-IPA2-2016
141510174,SMA-12-IPA4-2016
141510175,SMA-12-IPA1-2016
141510176,SMA-12-IPA2-2016
141510177,SMA-12-IPA1-2016
141510178,SMA-12-IPA2-2016
141510179,SMA-12-IPA4-2016
141510180,SMA-12-IPA2-2016
141510181,SMA-12-IPA5-2016
141510182,SMA-12-IPA4-2016
141510183,SMA-12-IPA4-2016
141510184,SMA-12-IPA2-2016
141510186,SMA-12-IPA1-2016
141510187,SMA-12-IPA1-2016
141510189,SMA-12-IPA1-2016
141510190,SMA-12-IPA4-2016
141510191,SMA-12-IPA1-2016
141510192,SMA-12-IPA4-2016
141510193,SMA-12-IPA5-2016
141510194,SMA-12-IPA3-2016
141510195,SMA-12-IPA2-2016
141510196,SMA-12-IPA4-2016
141510197,SMA-12-IPA1-2016
141510198,SMA-12-IPA3-2016
141510200,SMA-12-IPA5-2016
141510201,SMA-12-IPA3-2016
141510202,SMA-12-IPA4-2016
141510203,SMA-12-IPA5-2016
141510205,SMA-12-IPA4-2016
141510206,SMA-12-IPA1-2016
141510207,SMA-12-IPA5-2016
141510208,SMA-12-IPA4-2016
141510209,SMA-12-IPA5-2016
141510210,SMA-12-IPA2-2016
141510211,SMA-12-IPA3-2016
141510212,SMA-12-IPA2-2016
141510213,SMA-12-IPA4-2016
141510214,SMA-12-IPA1-2016
141510215,SMA-12-IPA1-2016
141510216,SMA-12-IPA4-2016
141510217,SMA-12-IPA2-2016
141510218,SMA-12-IPA5-2016
141510219,SMA-12-IPA2-2016
141510220,SMA-12-IPA1-2016
141510222,SMA-12-IPA2-2016
141510222,SMA-12-IPA4-2016
141510223,SMA-12-IPA1-2016
141510224,SMA-12-IPA2-2016
141510225,SMA-12-IPA3-2016
141510226,SMA-12-IPA2-2016
141510227,SMA-12-IPA4-2016
141510228,SMA-12-IPA5-2016
141510229,SMA-12-IPA4-2016
141510230,SMA-12-IPS4-2016
141510231,SMA-12-IPS3-2016
141510232,SMA-12-IPS2-2016
141510233,SMA-12-IPS3-2016
141510234,SMA-12-IPA5-2016
141510235,SMA-12-IPS3-2016
141510236,SMA-12-IPS1-2016
141510237,SMA-12-IPS3-2016
141510238,SMA-12-IPS3-2016
141510239,SMA-12-IPS3-2016
141510240,SMA-12-IPS2-2016
141510241,SMA-12-IPS1-2016
141510242,SMA-12-IPS2-2016
141510243,SMA-12-IPS3-2016
141510244,SMA-12-IPS4-2016
141510245,SMA-12-IPS4-2016
141510246,SMA-12-IPS1-2016
141510247,SMA-12-IPA4-2016
141510248,SMA-12-IPA5-2016
141510249,SMA-12-IPS4-2016
141510250,SMA-12-IPS2-2016
141510251,SMA-12-IPS2-2016
141510252,SMA-12-IPS2-2016
141510253,SMA-12-IPS2-2016
141510254,SMA-12-IPS3-2016
141510255,SMA-12-IPA5-2016
141510256,SMA-12-IPS4-2016
141510257,SMA-12-IPA5-2016
141510259,SMA-11-IPS3-2016
141510260,SMA-12-IPS2-2016
141510261,SMA-12-IPA3-2016
141510262,SMA-12-IPS1-2016
141510263,SMA-12-IPA3-2016
141510264,SMA-12-IPS2-2016
141510265,SMA-12-IPA2-2016
141510266,SMA-12-IPS1-2016
141510268,SMA-12-IPS1-2016
141510269,SMA-12-IPS3-2016
141510270,SMA-12-IPS1-2016
141510271,SMA-12-IPS1-2016
141510272,SMA-12-IPS1-2016
141510273,SMA-12-IPS4-2016
141510274,SMA-12-IPA4-2016
141510275,SMA-12-IPS4-2016
141510276,SMA-12-IPS1-2016
141510277,SMA-12-IPS1-2016
141510278,SMA-12-IPS3-2016
141510279,SMA-12-IPS4-2016
141510280,SMA-12-IPS1-2016
141510281,SMA-12-IPS1-2016
141510282,SMA-12-IPS3-2016
141510283,SMA-12-IPS4-2016
141510284,SMA-12-IPS1-2016
141510285,SMA-12-IPS3-2016
141510286,SMA-12-IPS4-2016
141510289,SMA-12-IPS1-2016
141510291,SMA-12-IPS2-2016
141510292,SMA-12-IPS4-2016
141510293,SMA-12-IPS1-2016
141510294,SMA-12-IPS1-2016
141510295,SMA-12-IPS2-2016
141510296,SMA-12-IPS4-2016
141510297,SMA-12-IPS1-2016
141510298,SMA-11-IPS1-2016
141510299,SMA-12-IPS4-2016
141510300,SMA-12-IPS4-2016
141510301,SMA-12-IPS4-2016
141510302,SMA-12-IPS3-2016
141510303,SMA-12-IPS4-2016
141510307,SMA-12-IPS3-2016
141510308,SMA-12-IPS2-2016
141510309,SMA-12-IPS1-2016
141510310,SMA-12-IPS2-2016
141510311,SMA-12-IPS4-2016
141510312,SMA-12-IPS2-2016
141510313,SMA-12-IPS2-2016
141510314,SMA-12-IPS1-2016
141510315,SMA-12-IPS1-2016
141510316,SMA-12-IPS4-2016
141510317,SMA-12-IPS2-2016
141510318,SMA-12-IPS1-2016
141510320,SMA-12-IPS4-2016
141510323,SMA-12-IPS4-2016
141510324,SMA-12-IPS1-2016
141510325,SMA-12-IPS4-2016
141510326,SMA-12-IPS4-2016
141510327,SMA-12-IPS3-2016
141510328,SMA-12-IPS3-2016
141510330,SMA-12-IPS1-2016
141510332,SMA-12-IPS1-2016
141510333,SMA-12-IPS4-2016
141510334,SMA-12-IPS3-2016
141510335,SMA-12-IPS1-2016
141510336,SMA-12-IPS2-2016
141510337,SMA-12-IPS4-2016
141510338,SMA-12-IPS2-2016
141510340,SMA-12-IPS3-2016
141510342,SMA-12-IPS2-2016
141510343,SMA-12-IPS2-2016
141510345,SMA-12-IPS3-2016
141510346,SMA-12-IPS2-2016
141510347,SMA-12-IPS2-2016
141510349,SMA-12-IPS2-2016
141510350,SMA-12-IPS1-2016
141510351,SMA-12-IPS3-2016
141510352,SMA-12-IPS4-2016
141510353,SMA-12-IPS1-2016
141510354,SMA-12-IPS2-2016
141510355,SMA-11-IPS1-2016
141510356,SMA-12-IPS3-2016
141510357,SMA-12-IPS3-2016
141510358,SMA-12-IPS4-2016
141510359,SMA-12-IPS1-2016
141510360,SMA-12-IPS3-2016
141510362,SMA-12-IPS4-2016
141510363,SMA-12-IPS1-2016
141510364,SMA-12-IPS3-2016
141510365,SMA-12-IPS1-2016
141510365,SMA-12-IPS3-2016
141510369,SMA-12-IPS2-2016
141510370,SMA-12-IPS2-2016
141510372,SMA-12-IPS2-2016
141510373,SMA-12-IPS3-2016
141510374,SMA-12-IPS1-2016
141510375,SMA-12-IPS3-2016
141510376,SMA-12-IPS2-2016
141510379,SMA-12-IPS3-2016
141510380,SMA-12-IPS4-2016
141510384,SMA-12-IPS4-2016
141510385,SMA-12-IPS1-2016
141510386,SMA-12-IPS3-2016
141510387,SMA-12-IPS4-2016
141510388,SMA-12-IPS2-2016
141510392,SMA-12-IPS4-2016
141510393,SMA-12-IPS4-2016
141510394,SMA-12-IPS2-2016
141510395,SMA-12-IPS4-2016
141510396,SMA-12-IPS2-2016
141510397,SMA-12-IPS4-2016
141510398,SMA-12-IPS3-2016
151610001,SMA-11-IPA2-2016
151610002,SMA-11-IPA3-2016
151610003,SMA-11-IPA5-2016
151610004,SMA-11-IPA4-2016
151610005,SMA-11-IPA3-2016
151610006,SMA-11-IPA5-2016
151610007,SMA-11-IPA5-2016
151610008,SMA-11-IPA3-2016
151610009,SMA-11-IPA4-2016
151610010,SMA-11-IPA4-2016
151610011,SMA-11-IPA2-2016
151610012,SMA-11-IPA4-2016
151610013,SMA-11-IPA5-2016
151610015,SMA-11-IPA2-2016
151610016,SMA-11-IPA5-2016
151610017,SMA-11-IPA4-2016
151610018,SMA-11-IPA4-2016
151610019,SMA-11-IPA2-2016
151610020,SMA-11-IPA4-2016
151610021,SMA-11-IPS2-2016
151610022,SMA-11-IPA4-2016
151610024,SMA-11-IPS2-2016
151610027,SMA-11-IPA4-2016
151610028,SMA-11-IPA5-2016
151610029,SMA-11-IPA4-2016
151610030,SMA-11-IPA1-2016
151610031,SMA-11-IPA4-2016
151610032,SMA-11-IPA1-2016
151610033,SMA-11-IPS3-2016
151610034,SMA-11-IPS2-2016
151610035,SMA-11-IPA1-2016
151610036,SMA-11-IPA4-2016
151610037,SMA-11-IPA4-2016
151610038,SMA-11-IPA1-2016
151610039,SMA-11-IPA1-2016
151610040,SMA-11-IPA1-2016
151610041,SMA-11-IPA3-2016
151610042,SMA-11-IPS3-2016
151610043,SMA-11-IPA5-2016
151610044,SMA-11-IPA2-2016
151610045,SMA-11-IPA1-2016
151610046,SMA-11-IPS1-2016
151610047,SMA-11-IPA3-2016
151610048,SMA-11-IPA2-2016
151610049,SMA-11-IPS1-2016
151610051,SMA-11-IPA5-2016
151610052,SMA-11-IPA1-2016
151610053,SMA-11-IPA2-2016
151610054,SMA-11-IPS3-2016
151610055,SMA-11-IPA2-2016
151610056,SMA-11-IPA4-2016
151610058,SMA-11-IPA1-2016
151610059,SMA-11-IPA1-2016
151610061,SMA-11-IPS1-2016
151610062,SMA-11-IPA4-2016
151610063,SMA-11-IPS2-2016
151610064,SMA-11-IPA3-2016
151610065,SMA-11-IPA5-2016
151610068,SMA-11-IPS2-2016
151610069,SMA-11-IPA1-2016
151610070,SMA-11-IPA3-2016
151610071,SMA-11-IPS3-2016
151610072,SMA-11-IPA3-2016
151610073,SMA-11-IPA4-2016
151610074,SMA-11-IPS3-2016
151610075,SMA-11-IPA2-2016
151610076,SMA-11-IPS3-2016
151610077,SMA-11-IPS2-2016
151610079,SMA-11-IPA1-2016
151610080,SMA-11-IPS1-2016
151610081,SMA-11-IPS1-2016
151610082,SMA-11-IPA4-2016
151610083,SMA-11-IPA4-2016
151610084,SMA-11-IPA3-2016
151610085,SMA-11-IPS2-2016
151610086,SMA-11-IPS3-2016
151610088,SMA-11-IPA5-2016
151610089,SMA-11-IPA2-2016
151610090,SMA-11-IPA4-2016
151610091,SMA-11-IPA5-2016
151610092,SMA-11-IPS3-2016
151610093,SMA-11-IPA3-2016
151610094,SMA-11-IPA3-2016
151610095,SMA-11-IPA3-2016
151610096,SMA-11-IPA1-2016
151610097,SMA-11-IPS3-2016
151610098,SMA-11-IPA5-2016
151610099,SMA-11-IPS3-2016
151610100,SMA-11-IPS1-2016
151610101,SMA-11-IPS2-2016
151610102,SMA-11-IPA4-2016
151610103,SMA-11-IPS1-2016
151610104,SMA-11-IPS2-2016
151610105,SMA-11-IPA2-2016
151610106,SMA-11-IPA4-2016
151610107,SMA-11-IPS2-2016
151610108,SMA-11-IPA5-2016
151610109,SMA-11-IPS1-2016
151610110,SMA-11-IPA1-2016
151610111,SMA-11-IPS3-2016
151610112,SMA-11-IPA1-2016
151610113,SMA-11-IPA3-2016
151610114,SMA-11-IPA2-2016
151610115,SMA-11-IPA3-2016
151610116,SMA-11-IPA1-2016
151610117,SMA-11-IPA3-2016
151610118,SMA-11-IPA2-2016
151610119,SMA-11-IPS1-2016
151610120,SMA-11-IPA5-2016
151610121,SMA-11-IPA5-2016
151610122,SMA-11-IPA1-2016
151610123,SMA-11-IPA5-2016
151610125,SMA-11-IPS3-2016
151610126,SMA-11-IPA4-2016
151610127,SMA-11-IPA4-2016
151610128,SMA-11-IPS1-2016
151610129,SMA-11-IPA2-2016
151610130,SMA-11-IPA5-2016
151610131,SMA-11-IPS1-2016
151610132,SMA-11-IPS1-2016
151610133,SMA-11-IPA5-2016
151610134,SMA-11-IPS1-2016
151610135,SMA-11-IPS2-2016
151610136,SMA-11-IPA1-2016
151610137,SMA-11-IPS2-2016
151610138,SMA-11-IPS3-2016
151610139,SMA-11-IPA4-2016
151610140,SMA-11-IPA3-2016
151610141,SMA-11-IPA5-2016
151610142,SMA-11-IPA4-2016
151610143,SMA-11-IPA2-2016
151610144,SMA-11-IPA2-2016
151610145,SMA-11-IPA1-2016
151610146,SMA-11-IPS1-2016
151610147,SMA-11-IPA2-2016
151610148,SMA-11-IPS1-2016
151610149,SMA-11-IPS2-2016
151610150,SMA-11-IPA5-2016
151610151,SMA-11-IPS3-2016
151610152,SMA-11-IPA3-2016
151610153,SMA-11-IPA3-2016
151610154,SMA-11-IPS2-2016
151610155,SMA-11-IPA1-2016
151610156,SMA-11-IPS2-2016
151610157,SMA-11-IPS3-2016
151610158,SMA-11-IPS2-2016
151610159,SMA-11-IPS2-2016
151610160,SMA-11-IPS1-2016
151610161,SMA-11-IPA3-2016
151610163,SMA-11-IPA5-2016
151610164,SMA-11-IPS3-2016
151610165,SMA-11-IPA2-2016
151610166,SMA-11-IPS3-2016
151610167,SMA-11-IPA3-2016
151610168,SMA-11-IPA5-2016
151610169,SMA-11-IPA5-2016
151610170,SMA-11-IPS2-2016
151610171,SMA-11-IPA3-2016
151610172,SMA-11-IPA2-2016
151610173,SMA-11-IPA1-2016
151610174,SMA-11-IPA3-2016
151610175,SMA-11-IPA4-2016
151610176,SMA-11-IPS1-2016
151610177,SMA-11-IPA5-2016
151610178,SMA-11-IPS2-2016
151610179,SMA-11-IPA3-2016
151610180,SMA-11-IPA1-2016
151610181,SMA-11-IPA3-2016
151610182,SMA-11-IPA4-2016
151610183,SMA-11-IPA1-2016
151610184,SMA-11-IPA3-2016
151610186,SMA-11-IPS2-2016
151610188,SMA-11-IPA5-2016
151610189,SMA-11-IPA5-2016
151610190,SMA-11-IPA1-2016
151610191,SMA-11-IPA1-2016
151610192,SMA-11-IPS3-2016
151610193,SMA-11-IPS1-2016
151610194,SMA-11-IPS2-2016
151610195,SMA-11-IPA1-2016
151610196,SMA-11-IPA5-2016
151610197,SMA-11-IPS2-2016
151610198,SMA-11-IPS3-2016
151610199,SMA-11-IPS3-2016
151610200,SMA-11-IPS1-2016
151610201,SMA-11-IPS1-2016
151610202,SMA-11-IPA1-2016
151610203,SMA-11-IPS2-2016
151610205,SMA-11-IPS3-2016
151610206,SMA-11-IPA4-2016
151610207,SMA-11-IPA2-2016
151610208,SMA-11-IPA4-2016
151610209,SMA-11-IPA4-2016
151610210,SMA-11-IPA2-2016
151610211,SMA-11-IPA1-2016
151610212,SMA-11-IPA4-2016
151610213,SMA-11-IPA1-2016
151610214,SMA-11-IPA5-2016
151610215,SMA-11-IPA1-2016
151610216,SMA-11-IPA3-2016
151610217,SMA-11-IPA3-2016
151610218,SMA-11-IPA4-2016
151610219,SMA-11-IPA2-2016
151610220,SMA-11-IPS1-2016
151610221,SMA-11-IPS2-2016
151610222,SMA-11-IPA2-2016
151610223,SMA-11-IPA2-2016
151610224,SMA-11-IPA3-2016
151610225,SMA-11-IPA1-2016
151610226,SMA-11-IPA2-2016
151610227,SMA-11-IPS1-2016
151610228,SMA-11-IPA3-2016
